,A,B,C,class
2100,-5.1586414159892975,-28.73270638341924,21.806365797252347,2.0
2101,-0.8491829219922664,-29.27804576935334,18.099635345889595,2.0
2102,3.460275572004768,-29.82338515528744,14.392904894526843,0.0
2103,7.769734066001803,-30.36872454122154,10.686174443164091,0.0
2104,12.079192559998837,-30.914063927155638,6.97944399180134,0.0
2105,2.6836371840126105,-32.05187032053115,20.295044443260664,2.0
2106,6.993095678009645,-32.59720970646525,16.588313991897913,0.0
2107,11.30255417200668,-33.14254909239935,12.88158354053516,0.0
2108,15.612012666003714,-33.68788847833345,9.174853089172409,0.0
2109,19.92147116000075,-34.23322786426755,5.468122637809657,0.0
2110,10.52591578401453,-35.37103425764307,18.78372308926898,2.0
2111,14.835374278011564,-35.91637364357717,15.07699263790623,3.0
2112,19.1448327720086,-36.461713029511266,11.370262186543478,3.0
2113,23.454291266005633,-37.007052415445365,7.663531735180726,0.0
2114,27.763749760002668,-37.552391801379464,3.956801283817974,0.0
2115,18.368194384016448,-38.69019819475498,17.2724017352773,3.0
2116,22.677652878013483,-39.235537580689076,13.565671283914547,3.0
2117,26.987111372010517,-39.780876966623175,9.858940832551795,3.0
2118,31.29656986600755,-40.326216352557275,6.152210381189043,0.0
2119,35.60602836000458,-40.871555738491374,2.4454799298262913,0.0
2120,-32.96777826258256,-6.194336656479001,28.770087229074974,2.0
2121,-28.65831976858553,-6.7396760424131,25.063356777712222,2.0
2122,-24.3488612745885,-7.285015428347199,21.35662632634947,2.0
2123,-20.039402780591466,-7.830354814281302,17.64989587498672,2.0
2124,-15.729944286594431,-8.375694200215401,13.943165423623967,2.0
2125,-25.12549966258065,-9.513500593590914,27.258765875083284,2.0
2126,-20.816041168583617,-10.058839979525013,23.552035423720532,2.0
2127,-16.506582674586582,-10.604179365459112,19.84530497235778,2.0
2128,-12.197124180589551,-11.149518751393215,16.13857452099503,2.0
2129,-7.887665686592516,-11.694858137327314,12.431844069632277,2.0
2130,-17.283221062578733,-12.832664530702827,25.74744452109161,2.0
2131,-12.973762568581702,-13.378003916636926,22.040714069728857,2.0
2132,-8.664304074584667,-13.923343302571025,18.333983618366105,2.0
2133,-4.354845580587632,-14.468682688505128,14.627253167003353,2.0
2134,-0.0453870865906012,-15.014022074439227,10.920522715640601,2.0
2135,-9.440942462576817,-16.151828467814738,24.236123167099926,2.0
2136,-5.131483968579786,-16.697167853748837,20.529392715737174,2.0
2137,-0.8220254745827518,-17.242507239682936,16.822662264374422,2.0
2138,3.487433019414283,-17.787846625617043,13.11593181301167,2.0
2139,7.7968915134113175,-18.333186011551135,9.409201361648918,3.0
2140,-1.5986638625749023,-19.470992404926655,22.72480181310825,2.0
2141,2.7107946314221323,-20.016331790860754,19.0180713617455,2.0
2142,7.020253125419167,-20.561671176794853,15.311340910382746,2.0
2143,11.329711619416202,-21.107010562728952,11.604610459019995,3.0
2144,15.639170113413236,-21.65234994866305,7.897880007657243,3.0
2145,6.243614737427009,-22.790156342038564,21.213480459116568,2.0
2146,10.553073231424044,-23.335495727972663,17.506750007753816,2.0
2147,14.862531725421078,-23.880835113906763,13.800019556391064,3.0
2148,19.171990219418113,-24.42617449984086,10.093289105028312,3.0
2149,23.481448713415148,-24.97151388577496,6.38655865366556,3.0
2150,14.085893337428928,-26.10932027915048,19.702159105124885,2.0
2151,18.395351831425963,-26.65465966508458,15.995428653762133,3.0
2152,22.704810325422997,-27.19999905101868,12.288698202399381,3.0
2153,27.01426881942003,-27.74533843695278,8.581967751036629,3.0
2154,31.32372731341706,-28.290677822886877,4.875237299673877,0.0
2155,21.928171937430847,-29.42848421626239,18.190837751133202,3.0
2156,26.23763043142788,-29.97382360219649,14.48410729977045,3.0
2157,30.547088925424923,-30.51916298813059,10.777376848407698,3.0
2158,34.85654741942195,-31.064502374064688,7.070646397044946,3.0
2159,39.16600591341898,-31.609841759998787,3.3639159456821943,0.0
2160,-29.407800709168168,3.0673773220135825,29.688523244930877,2.0
2161,-25.098342215171133,2.5220379360794833,25.981792793568125,2.0
2162,-20.788883721174102,1.9766985501453842,22.275062342205374,2.0
2163,-16.479425227177067,1.431359164211285,18.56833189084262,2.0
2164,-12.169966733180033,0.8860197782771859,14.86160143947987,2.0
2165,-21.565522109166253,-0.2517866150983288,28.177201890939187,2.0
2166,-17.256063615169218,-0.7971260010324279,24.470471439576436,2.0
2167,-12.946605121172183,-1.342465386966527,20.763740988213684,2.0
2168,-8.637146627175152,-1.8878047729006262,17.05701053685093,2.0
2169,-4.327688133178118,-2.433144158834727,13.35028008548818,2.0
2170,-13.723243509164334,-3.57095055221024,26.665880536947512,2.0
2171,-9.413785015167303,-4.116289938144339,22.95915008558476,2.0
2172,-5.104326521170268,-4.661629324078438,19.252419634222008,2.0
2173,-0.7948680271732371,-5.206968710012541,15.545689182859256,2.0
2174,3.5145904668237975,-5.75230809594664,11.838958731496504,2.0
2175,-5.880964909162419,-6.890114489322153,25.154559182955836,2.0
2176,-1.5715064151653877,-7.435453875256252,21.447828731593084,2.0
2177,2.737952078831647,-7.980793261190351,17.741098280230332,2.0
2178,7.0474105728286816,-8.526132647124454,14.03436782886758,2.0
2179,11.356869066825716,-9.071472033058553,10.327637377504828,2.0
2180,1.9613136908394964,-10.209278426434066,23.643237828964153,2.0
2181,6.270772184836531,-10.754617812368165,19.9365073776014,2.0
2182,10.580230678833566,-11.299957198302264,16.22977692623865,2.0
2183,14.8896891728306,-11.845296584236367,12.523046474875898,2.0
2184,19.199147666827635,-12.390635970170466,8.816316023513146,3.0
2185,9.803592290841408,-13.52844236354598,22.13191647497247,2.0
2186,14.113050784838443,-14.073781749480078,18.42518602360972,2.0
2187,18.422509278835477,-14.619121135414177,14.718455572246967,2.0
2188,22.731967772832512,-15.16446052134828,11.011725120884215,3.0
2189,27.041426266829546,-15.70979990728238,7.304994669521463,3.0
2190,17.645870890843327,-16.847606300657887,20.620595120980788,2.0
2191,21.95532938484036,-17.392945686591986,16.913864669618036,2.0
2192,26.264787878837396,-17.938285072526085,13.207134218255284,3.0
2193,30.57424637283443,-18.483624458460184,9.500403766892532,3.0
2194,34.88370486683146,-19.028963844394283,5.79367331552978,3.0
2195,25.488149490845245,-20.166770237769803,19.109273766989105,2.0
2196,29.79760798484228,-20.712109623703903,15.402543315626353,3.0
2197,34.10706647883932,-21.257449009638,11.695812864263601,3.0
2198,38.41652497283635,-21.8027883955721,7.989082412900849,3.0
2199,42.72598346683338,-22.3481277815062,4.282351961538097,0.0
2200,-25.847823155753765,12.329091300506168,30.606959260786795,2.0
2201,-21.538364661756734,11.783751914572068,26.900228809424043,2.0
2202,-17.2289061677597,11.23841252863797,23.19349835806129,2.0
2203,-12.919447673762669,10.69307314270387,19.48676790669854,2.0
2204,-8.609989179765634,10.147733756769771,15.780037455335787,2.0
2205,-18.005544555751854,9.009927363394254,29.095637906795105,2.0
2206,-13.69608606175482,8.464587977460155,25.388907455432353,2.0
2207,-9.386627567757785,7.919248591526056,21.6821770040696,2.0
2208,-5.0771690737607535,7.373909205591957,17.97544655270685,2.0
2209,-0.7677105797637225,6.828569819657857,14.268716101344097,2.0
2210,-10.163265955749935,5.690763426282343,27.58431655280343,2.0
2211,-5.853807461752904,5.145424040348244,23.877586101440677,2.0
2212,-1.544348967755866,4.600084654414145,20.170855650077925,2.0
2213,2.7651095262411616,4.054745268480044,16.464125198715173,2.0
2214,7.074568020238196,3.509405882545945,12.757394747352421,2.0
2215,-2.3209873557480236,2.37159948917043,26.072995198811753,2.0
2216,1.988471138249011,1.826260103236331,22.366264747449,2.0
2217,6.297929632246046,1.280920717302232,18.65953429608625,2.0
2218,10.60738812624308,0.7355813313681328,14.952803844723498,2.0
2219,14.916846620240115,0.1902419454340336,11.246073393360746,2.0
2220,5.521291244253895,-0.9475644479414829,24.56167384482007,2.0
2221,9.83074973825093,-1.492903833875582,20.85494339345732,2.0
2222,14.140208232247964,-2.038243219809681,17.148212942094567,2.0
2223,18.449666726245,-2.5835826057437803,13.441482490731815,2.0
2224,22.759125220242034,-3.1289219916778794,9.734752039369063,1.0
2225,13.363569844255807,-4.266728385053392,23.050352490828388,2.0
2226,17.67302833825284,-4.8120677709874915,19.343622039465636,2.0
2227,21.982486832249876,-5.357407156921591,15.636891588102884,2.0
2228,26.29194532624691,-5.902746542855693,11.930161136740132,2.0
2229,30.601403820243938,-6.4480859287897925,8.22343068537738,1.0
2230,21.205848444257725,-7.585892322165305,21.539031136836705,2.0
2231,25.51530693825476,-8.131231708099405,17.832300685473953,2.0
2232,29.8247654322518,-8.676571094033504,14.125570234111201,2.0
2233,34.13422392624883,-9.221910479967606,10.41883978274845,3.0
2234,38.44368242024586,-9.767249865901706,6.712109331385697,1.0
2235,29.04812704425965,-10.905056259277218,20.027709782845022,2.0
2236,33.35758553825668,-11.450395645211318,16.32097933148227,2.0
2237,37.66704403225372,-11.995735031145417,12.614248880119519,3.0
2238,41.97650252625075,-12.54107441707952,8.907518428756767,3.0
2239,46.285961020247775,-13.086413803013619,5.200787977394015,1.0
2240,-22.287845602339367,21.590805278998754,31.525395276642698,0.0
2241,-17.978387108342336,21.04546589306465,27.81866482527994,0.0
2242,-13.668928614345301,20.500126507130553,24.111934373917194,0.0
2243,-9.35947012034827,19.954787121196453,20.405203922554442,0.0
2244,-5.050011626351235,19.409447735262354,16.69847347119169,0.0
2245,-14.445567002337452,18.27164134188684,30.014073922651008,2.0
2246,-10.13610850834042,17.726301955952742,26.307343471288256,2.0
2247,-5.826650014343386,17.180962570018643,22.600613019925504,2.0
2248,-1.5171915203463513,16.63562318408454,18.893882568562752,2.0
2249,2.7922669736506833,16.09028379815044,15.1871521172,2.0
2250,-6.6032884023355365,14.952477404774928,28.502752568659332,2.0
2251,-2.293829908338502,14.40713801884083,24.79602211729658,2.0
2252,2.0156285856585328,13.86179863290673,21.08929166593383,2.0
2253,6.32508707965556,13.316459246972629,17.382561214571076,2.0
2254,10.634545573652595,12.77111986103853,13.675830763208324,1.0
2255,1.238990197666375,11.633313467663015,26.991431214667656,2.0
2256,5.54844869166341,11.087974081728916,23.284700763304905,2.0
2257,9.857907185660444,10.542634695794817,19.577970311942153,2.0
2258,14.167365679657479,9.997295309860718,15.8712398605794,1.0
2259,18.476824173654514,9.451955923926619,12.164509409216649,1.0
2260,9.081268797668294,8.314149530551102,25.480109860675967,2.0
2261,13.390727291665328,7.768810144617003,21.773379409313215,2.0
2262,17.700185785662363,7.223470758682904,18.066648957950463,1.0
2263,22.009644279659398,6.678131372748805,14.35991850658771,1.0
2264,26.319102773656432,6.132791986814705,10.653188055224959,1.0
2265,16.923547397670205,4.994985593439189,23.96878850668429,2.0
2266,21.23300589166724,4.44964620750509,20.26205805532154,1.0
2267,25.542464385664275,3.904306821570991,16.555327603958787,1.0
2268,29.85192287966131,3.3589674356368917,12.848597152596035,1.0
2269,34.16138137365834,2.8136280497027926,9.141866701233283,1.0
2270,24.765825997672124,1.6758216563272779,22.457467152692608,2.0
2271,29.07528449166916,1.1304822703931787,18.750736701329856,1.0
2272,33.3847429856662,0.5851428844590796,15.044006249967104,1.0
2273,37.69420147966323,0.03980349852498044,11.337275798604352,1.0
2274,42.003659973660255,-0.5055358874091187,7.6305453472416005,1.0
2275,32.60810459767405,-1.6433422807846352,20.946145798700925,1.0
2276,36.91756309167108,-2.1886816667187343,17.239415347338173,1.0
2277,41.22702158566812,-2.7340210526528335,13.532684895975422,1.0
2278,45.53648007966515,-3.2793604385869326,9.82595444461267,1.0
2279,49.845938573662174,-3.8246998245210317,6.119223993249918,1.0
2280,-18.72786804892497,30.852519257491338,32.4438312924986,0.0
2281,-14.418409554927937,30.30717987155724,28.737100841135856,0.0
2282,-10.108951060930902,29.76184048562314,25.030370389773097,0.0
2283,-5.799492566933871,29.21650109968904,21.323639938410345,0.0
2284,-1.4900340729368367,28.67116171375494,17.616909487047593,0.0
2285,-10.885589448923053,27.533355320379425,30.93250993850691,2.0
2286,-6.576130954926022,26.988015934445325,27.22577948714416,2.0
2287,-2.266672460928987,26.442676548511226,23.519049035781407,2.0
2288,2.0427860330680474,25.897337162577127,19.812318584418655,2.0
2289,6.352244527065082,25.351997776643028,16.105588133055903,2.0
2290,-3.043310848921138,24.21419138326751,29.421188584515235,2.0
2291,1.2661476450758968,23.668851997333412,25.714458133152483,2.0
2292,5.5756061390729315,23.123512611399313,22.00772768178973,2.0
2293,9.885064633069959,22.578173225465214,18.30099723042698,2.0
2294,14.194523127066994,22.032833839531115,14.594266779064228,1.0
2295,4.798967751080774,20.895027446155602,27.90986723052356,2.0
2296,9.108426245077808,20.3496880602215,24.203136779160808,2.0
2297,13.417884739074843,19.8043486742874,20.496406327798056,1.0
2298,17.727343233071878,19.2590092883533,16.789675876435304,1.0
2299,22.036801727068912,18.713669902419202,13.082945425072552,1.0
2300,12.641246351082692,17.575863509043685,26.39854587653187,2.0
2301,16.950704845079727,17.030524123109586,22.691815425169118,1.0
2302,21.26016333907676,16.485184737175487,18.985084973806366,1.0
2303,25.569621833073796,15.939845351241388,15.278354522443614,1.0
2304,29.87908032707083,15.394505965307289,11.571624071080862,1.0
2305,20.483524951084604,14.256699571931774,24.887224522540194,1.0
2306,24.79298344508164,13.711360185997675,21.180494071177442,1.0
2307,29.10244193907868,13.166020800063576,17.47376361981469,1.0
2308,33.41190043307571,12.620681414129477,13.767033168451938,1.0
2309,37.721358927072735,12.075342028195376,10.060302717089186,1.0
2310,28.325803551086523,10.937535634819863,23.37590316854851,1.0
2311,32.63526204508356,10.392196248885764,19.66917271718576,1.0
2312,36.9447205390806,9.846856862951665,15.962442265823007,1.0
2313,41.25417903307763,9.301517477017564,12.255711814460255,1.0
2314,45.563637527074654,8.756178091083465,8.548981363097504,1.0
2315,36.16808215108845,7.61837169770795,21.86458181455683,1.0
2316,40.477540645085476,7.07303231177385,18.157851363194077,1.0
2317,44.78699913908252,6.527692925839751,14.451120911831325,1.0
2318,49.096457633079545,5.9823535399056516,10.744390460468573,1.0
2319,53.40591612707657,5.4370141539715515,7.037660009105821,1.0
2320,-15.167890495510576,40.114233235983924,33.362267308354504,0.0
2321,-10.858432001513545,39.568893850049825,29.655536856991745,0.0
2322,-6.548973507516511,39.023554464115726,25.948806405629,0.0
2323,-2.2395150135194797,38.47821507818163,22.242075954266248,0.0
2324,2.069943480477555,37.93287569224753,18.535345502903496,0.0
2325,-7.325611895508658,36.795069298872015,31.850945954362814,0.0
2326,-3.016153401511623,36.249729912937916,28.144215503000055,0.0
2327,1.2933050924854115,35.70439052700382,24.43748505163731,2.0
2328,5.602763586482439,35.15905114106971,20.730754600274558,2.0
2329,9.912222080479474,34.61371175513561,17.024024148911806,2.0
2330,0.5166667044932538,33.4759053617601,30.33962460037114,2.0
2331,4.826125198490288,32.930565975826,26.632894149008386,2.0
2332,9.135583692487323,32.3852265898919,22.926163697645634,2.0
2333,13.445042186484358,31.8398872039578,19.219433246282883,2.0
2334,17.754500680481392,31.294547818023702,15.51270279492013,1.0
2335,8.358945304495172,30.15674142464819,28.828303246379463,2.0
2336,12.668403798492207,29.611402038714086,25.12157279501671,2.0
2337,16.97786229248924,29.066062652779987,21.41484234365396,1.0
2338,21.287320786486276,28.520723266845888,17.708111892291207,1.0
2339,25.59677928048331,27.97538388091179,14.001381440928455,1.0
2340,16.201223904497084,26.837577487536272,27.316981892387773,2.0
2341,20.51068239849412,26.292238101602173,23.61025144102502,1.0
2342,24.820140892491153,25.746898715668074,19.90352098966227,1.0
2343,29.129599386488188,25.201559329733975,16.196790538299517,1.0
2344,33.439057880485215,24.656219943799876,12.490060086936765,1.0
2345,24.043502504499003,23.518413550424363,25.805660538396097,1.0
2346,28.352960998496037,22.973074164490264,22.098930087033345,1.0
2347,32.66241949249308,22.427734778556164,18.392199635670593,1.0
2348,36.97187798649011,21.882395392622065,14.685469184307841,1.0
2349,41.281336480487134,21.337056006687963,10.97873873294509,1.0
2350,31.88578110450093,20.19924961331245,24.294339184404414,1.0
2351,36.195239598497956,19.653910227378347,20.587608733041662,1.0
2352,40.504698092495,19.108570841444248,16.88087828167891,1.0
2353,44.814156586492025,18.56323145551015,13.174147830316159,1.0
2354,49.12361508048905,18.01789206957605,9.467417378953407,1.0
2355,39.72805970450285,16.880085676200537,22.78301783041273,1.0
2356,44.037518198499875,16.334746290266438,19.07628737904998,1.0
2357,48.346976692496916,15.789406904332338,15.369556927687228,1.0
2358,52.656435186493944,15.244067518398237,11.662826476324476,1.0
2359,56.96589368049097,14.698728132464138,7.956096024961724,1.0
2360,-11.607912942096178,49.375947214476504,34.28070332421041,0.0
2361,-7.298454448099147,48.830607828542405,30.573972872847662,0.0
2362,-2.9889959541021085,48.285268442608306,26.867242421484903,0.0
2363,1.320462539894919,47.73992905667421,23.16051197012215,0.0
2364,5.629921033891954,47.19458967074011,19.4537815187594,3.0
2365,-3.765634342094259,46.056783277364595,32.76938197021872,0.0
2366,0.5438241519027756,45.511443891430496,29.062651518855972,0.0
2367,4.85328264589981,44.966104505496396,25.355921067493213,0.0
2368,9.162741139896838,44.4207651195623,21.64919061613046,2.0
2369,13.472199633893872,43.8754257336282,17.94246016476771,3.0
2370,4.0766442579076525,42.737619340252685,31.25806061622704,2.0
2371,8.386102751904687,42.192279954318586,27.551330164864282,2.0
2372,12.695561245901722,41.64694056838449,23.844599713501538,2.0
2373,17.005019739898756,41.10160118245038,20.137869262138786,1.0
2374,21.31447823389579,40.55626179651628,16.431138810776034,1.0
2375,11.918922857909571,39.41845540314077,29.746739262235366,2.0
2376,16.228381351906606,38.87311601720667,26.040008810872614,2.0
2377,20.53783984590364,38.32777663127257,22.333278359509862,1.0
2378,24.847298339900675,37.78243724533847,18.62654790814711,1.0
2379,29.15675683389771,37.23709785940437,14.919817456784358,1.0
2380,19.761201457911483,36.09929146602886,28.235417908243676,1.0
2381,24.070659951908517,35.55395208009476,24.528687456880924,1.0
2382,28.380118445905552,35.00861269416066,20.821957005518172,1.0
2383,32.68957693990259,34.463273308226555,17.11522655415542,1.0
2384,36.999035433899614,33.917933922292455,13.408496102792668,1.0
2385,27.6034800579134,32.78012752891694,26.724096554252,1.0
2386,31.912938551910436,32.23478814298284,23.01736610288925,1.0
2387,36.22239704590748,31.689448757048744,19.310635651526496,1.0
2388,40.531855539904505,31.144109371114645,15.603905200163744,1.0
2389,44.84131403390153,30.598769985180546,11.897174748800992,1.0
2390,35.44575865791533,29.460963591805033,25.212775200260324,1.0
2391,39.755217151912355,28.915624205870934,21.506044748897573,1.0
2392,44.0646756459094,28.370284819936835,17.79931429753482,1.0
2393,48.374134139906424,27.824945434002736,14.092583846172069,1.0
2394,52.68359263390345,27.279606048068636,10.385853394809317,1.0
2395,43.288037257917246,26.14179965469312,23.701453846268635,1.0
2396,47.59749575191427,25.59646026875902,19.994723394905883,1.0
2397,51.906954245911315,25.05112088282492,16.28799294354313,1.0
2398,56.21641273990834,24.505781496890823,12.581262492180379,1.0
2399,60.52587123390537,23.960442110956723,8.874532040817627,1.0
